gndr;brth_yr;prsnt_age;erly_pnsn_flg;accnt_status;pnsn_age;avrg_sum;sum_sum;min_sum;max_sum;lrgst_sum;mnmm_sum;one_for_trnsctn;trnsctns_frnqnc;trnsctns_frnqnc_max;trnsctns_frnqnc_min;frnqnt_trnsctn;frnqnt_trnsctn_1;frnqnt_trnsctn_0;nmbr_of_trnsltns;trnsltn_vltn
0;1967;57;1;0;59;-1786.6359990688563;-223329.49988360703;-224972.12985797226;1642.6299743652344;1280.5899658203125;-8000.0;-1786.6359990688563;3248361.2903225804;31622400.0;0.0;0.0;0.0;125.0;125;0.01
0;1967;57;1;0;59;-13915.137374171843;-180896.78586423397;-379594.2137206793;198697.4278564453;122085.7578125;-182277.6875;-13915.137374171843;59212800.0;575424000.0;0.0;0.0;4.0;9.0;13;0.34
0;1968;56;1;0;60;-5102.65113817056;-229619.3012176752;-276356.5521942377;46737.2509765625;22366.810546875;-41683.58984375;-5102.65113817056;9949745.454545453;31622400.0;0.0;0.0;0.0;45.0;45;0.14
0;1968;56;1;0;60;-1320.786584003155;-85851.12796020508;-109261.478515625;23410.350555419922;422.6700134277344;-68190.5;-1320.786584003155;8382150.0;499305600.0;0.0;1.0;61.0;4.0;65;0.18
1;1960;64;0;1;61;0.0014554457231001421;0.08004951477050781;-13803.199872970581;13803.279922485352;4531.9599609375;-4531.9599609375;0.0014554457231001421;8118400.0;47174400.0;0.0;0.0;6.0;49.0;55;0.5
1;1967;57;1;0;65;-1673.5181725135217;-108778.6812133789;-138587.9912109375;29809.309997558594;538.6699829101562;-96661.5625;-1673.5181725135217;8382150.0;499392000.0;0.0;1.0;61.0;4.0;65;0.18
1;1969;55;1;0;65;-7153.009948184841;-522169.7262174934;-539684.2162077278;17514.489990234375;13654.2099609375;-26544.23046875;-7153.009948184841;8400000.0;35942400.0;0.0;0.0;0.0;73.0;73;0.03
1;1968;56;1;0;65;-3438.002499412621;-206280.14996475726;-219143.09039444476;12862.9404296875;10027.900390625;-14844.2802734375;-3438.002499412621;7351322.033898305;31622400.0;0.0;0.0;0.0;60.0;60;0.06
1;1967;57;1;0;65;-3503.7874303777166;-164678.0092277527;-170864.40937423706;6186.400146484375;4822.89013671875;-12983.2197265625;-3503.7874303777166;7385321.739130435;31622400.0;0.0;0.0;0.0;47.0;47;0.03
0;1967;57;1;0;59;-2262.2606882947557;-106326.25234985352;-261327.76220703125;155001.50985717773;90003.328125;-123044.5234375;-2262.2606882947557;13435200.0;483408000.0;0.0;1.0;39.0;8.0;47;0.37
1;1958;66;0;1;60;-0.03999772847120492;-2.1198796089738607;-44612.38906905055;44610.26918944158;13071.7197265625;-13071.7197265625;-0.03999772847120492;10273292.307692308;36374400.0;0.0;0.0;4.0;49.0;53;0.5
0;1967;57;1;0;59;-2139.7993489402947;-169044.1485662833;-427911.1834369078;258867.03487062454;129069.7265625;-213954.375;-2139.7993489402947;7197784.615384615;425606400.0;0.0;1.0;61.0;18.0;79;0.38
1;1969;55;1;0;65;-4106.215184083953;-246372.9110450372;-261581.40079113096;15208.48974609375;11856.4697265625;-17583.580078125;-4106.215184083953;7488976.271186441;31622400.0;0.0;0.0;0.0;60.0;60;0.05
0;1960;64;0;1;55;-0.007114871978186644;-0.3699733428657055;-5225.620030712336;5225.250057369471;1713.760009765625;-1713.760009765625;-0.007114871978186644;9222776.470588235;32400000.0;0.0;0.0;6.0;46.0;52;0.5
0;1967;57;1;0;59;-4419.865338986696;-190054.20957642794;-197705.36961060762;7651.1600341796875;2593.800048828125;-32000.0;-4419.865338986696;2145600.0;23068800.0;0.0;0.0;0.0;43.0;43;0.04
1;1969;55;1;0;65;-2628.414777463067;-291754.04029840045;-316440.7500054315;24686.709707031026;14679.7197265625;-22354.990234375;-2628.414777463067;4016814.5454545454;31622400.0;0.0;0.0;0.0;111.0;111;0.07
0;1971;53;1;0;60;-2408.1450553345926;-233590.07036745548;-403827.4704529047;170237.40008544922;56000.0;-79865.5;-2408.1450553345926;7009200.0;483580800.0;0.0;0.0;36.0;61.0;97;0.3
0;1968;56;1;0;60;-2741.238505415483;-150768.11779785156;-363566.61865234375;212798.5008544922;114420.2578125;-181783.3125;-2741.238505415483;10918400.0;517449600.0;0.0;1.0;50.0;5.0;55;0.37
0;1957;67;0;1;55;0.00035675963894887407;0.019621780142188072;-18175.949944335967;18175.96956611611;5365.43994140625;-5365.43994140625;0.00035675963894887407;9892800.0;64108800.0;0.0;0.0;6.0;49.0;55;0.5
0;1963;61;0;1;55;-0.10037182830274105;-2.7100393641740084;-9679.999712215737;9677.289672851562;2276.679931640625;-2276.679931640625;-0.10037182830274105;10706953.846153846;36374400.0;0.0;0.0;6.0;21.0;27;0.5
0;1968;56;1;0;60;-6277.847727390698;-219724.67045867443;-267363.31108367443;47638.640625;22997.83984375;-99326.921875;-6277.847727390698;9206682.352941176;31622400.0;0.0;0.0;0.0;35.0;35;0.15
1;1957;67;0;1;60;0.0010715723037719727;0.06000804901123047;-17625.599934577942;17625.659942626953;4387.3798828125;-4862.47998046875;0.0010715723037719727;9134836.363636363;141523200.0;0.0;0.0;6.0;50.0;56;0.5
0;1964;60;0;1;55;0.0009091550653631037;0.02000141143798828;-6253.719802856445;6253.739804267883;1404.8299560546875;-1404.8299560546875;0.0009091550653631037;13272685.714285715;36374400.0;0.0;0.0;6.0;16.0;22;0.5
1;1967;57;1;0;65;-3356.4440766692333;-147683.53937344626;-162066.7297420986;14383.190368652344;7029.240234375;-13897.48046875;-3356.4440766692333;7295776.744186047;36374400.0;0.0;0.0;0.0;44.0;44;0.08
0;1969;55;1;0;60;-1028.2850473038272;-198459.01412963867;-494391.84744262695;295932.8333129883;133305.765625;-195311.671875;-1028.2850473038272;2997000.0;512611200.0;0.0;1.0;159.0;34.0;193;0.37
0;1967;57;1;0;59;-2324.6129724611283;-353341.1718140915;-786696.5877896622;433355.4159755707;152922.40625;-152922.40625;-2324.6129724611283;3480603.973509934;32400000.0;0.0;0.0;21.0;131.0;152;0.36
0;1961;63;0;1;55;-82.86262887451602;-3148.7798972316086;-5945.189816016704;2796.409918785095;2312.659912109375;-2312.659912109375;-82.86262887451602;11028843.243243244;36374400.0;0.0;0.0;0.0;38.0;38;0.32
0;1960;64;0;1;55;-6.13700018399395;-245.48000735975802;-312.0700051281601;66.5899977684021;33.91999816894531;-131.74000549316406;-6.13700018399395;12875815.384615384;55555200.0;0.0;0.0;0.0;40.0;40;0.18
0;1968;56;1;0;60;-1525.2996435130751;-262351.5386842489;-290936.2292741537;28584.690589904785;10422.650390625;-16362.349609375;-1525.2996435130751;2178189.4736842103;17798400.0;0.0;0.0;0.0;172.0;172;0.09
0;1959;65;0;1;55;-0.21612815471786645;-26.79989118501544;-91132.51982379705;91105.71993261203;18000.0;-18000.0;-0.21612815471786645;4608702.43902439;36374400.0;0.0;0.0;18.0;106.0;124;0.5
1;1977;47;1;0;65;-4381.754343569685;-240996.48889633268;-253284.04919906706;12287.560302734375;9579.3203125;-16925.16015625;-4381.754343569685;7459200.0;31622400.0;0.0;0.0;0.0;55.0;55;0.05
0;1967;57;1;0;59;-3383.9735478419884;-172582.6509399414;-429853.21484375;257270.5639038086;143279.09375;-202812.40625;-3383.9735478419884;12163392.0;512438400.0;0.0;1.0;43.0;8.0;51;0.37
0;1967;57;1;0;59;-1123.7678892049526;-101139.11002844572;-226619.94772070646;125480.83769226074;86652.078125;-86652.078125;-1123.7678892049526;3643361.797752809;31622400.0;0.0;0.0;31.0;59.0;90;0.36
1;1960;64;0;1;61;-267.38953902157533;-11765.139716949314;-22584.33982070908;10819.200103759766;7663.43017578125;-7663.419921875;-267.38953902157533;11678065.11627907;36374400.0;0.0;0.0;0.0;44.0;44;0.32
0;1968;56;1;0;60;-12417.531849457668;-161427.91404294968;-178324.02341794968;16896.109375;16896.109375;-100267.7421875;-12417.531849457668;20599200.0;36374400.0;0.0;0.0;0.0;13.0;13;0.09
0;1972;52;1;0;60;-1375.452202171924;-94906.20194986276;-124307.03208902292;29400.830139160156;522.6900024414062;-82424.0234375;-1375.452202171924;8117788.235294118;499392000.0;0.0;1.0;62.0;7.0;69;0.19
1;1968;56;1;0;65;-1885.3492135743836;-139515.8418045044;-329187.7402420044;189671.8984375;116632.109375;-164593.921875;-1885.3492135743836;8158290.410958904;401760000.0;0.0;1.0;48.0;26.0;74;0.37
0;1968;56;1;0;60;-3526.732022572259;-264504.90169291943;-290280.0721030757;25775.17041015625;22673.23046875;-126661.28125;-3526.732022572259;2948108.108108108;36374400.0;0.0;0.0;0.0;75.0;75;0.08
0;1961;63;0;1;55;-98.94568303540687;-4353.610053557903;-8357.22012855485;4003.6100749969482;2835.820068359375;-2835.81005859375;-98.94568303540687;11678065.11627907;36374400.0;0.0;0.0;0.0;44.0;44;0.32
0;1965;59;1;0;56;-1422.9850068117532;-202063.87096726894;-203098.67093980312;1034.7999725341797;806.719970703125;-8756.98046875;-1422.9850068117532;3357344.680851064;31622400.0;0.0;0.0;0.0;142.0;142;0.01
0;1964;60;0;1;55;0.0011988584697246551;0.05994292348623276;-15484.649719543755;15484.709662467241;4025.169921875;-4025.169921875;0.0011988584697246551;10241044.897959184;31622400.0;0.0;0.0;6.0;44.0;50;0.5
0;1960;64;0;1;55;-0.015641163594343446;-0.8602639976888895;-11808.100332353264;11807.240068355575;3668.820068359375;-3668.820068359375;-0.015641163594343446;10470400.0;32400000.0;0.0;0.0;4.0;51.0;55;0.5
0;1960;64;0;1;55;-0.33749980250230205;-17.549989730119705;-2644.089960128069;2626.539970397949;955.0999755859375;-955.0999755859375;-0.33749980250230205;9851294.117647057;256867200.0;0.0;0.0;10.0;42.0;52;0.5
0;1967;57;1;0;59;-4348.456050301031;-134802.13755933195;-158654.12779370695;23851.990234375;14974.7001953125;-68532.078125;-4348.456050301031;9216000.0;31622400.0;0.0;0.0;0.0;31.0;31;0.13
0;1965;59;0;1;56;0.001634489972980655;0.0800900086760521;-14256.920213975012;14257.000303983688;3887.6201171875;-3887.6201171875;0.001634489972980655;10454400.0;39657600.0;0.0;0.0;6.0;43.0;49;0.5
0;1970;54;1;0;60;-1358.6700096980471;-82878.87059158087;-184561.93084853888;101683.06025695801;79618.890625;-79618.890625;-1358.6700096980471;4884480.0;31622400.0;0.0;0.0;13.0;48.0;61;0.36
0;1962;62;0;1;55;-121.98349905014038;-4879.339962005615;-8987.75002670288;4108.410064697266;3083.800048828125;-3083.800048828125;-121.98349905014038;10463261.538461538;38102400.0;0.0;0.0;0.0;40.0;40;0.31
0;1967;57;1;0;59;-961.2215665607918;-78820.16845798492;-102107.15814304352;23286.989685058594;414.5299987792969;-50424.05859375;-961.2215665607918;6622933.333333333;404611200.0;0.0;1.0;62.0;20.0;82;0.19
1;1956;68;0;1;60;0.0004072282843443812;0.01995418593287468;-8421.840168494731;8421.860122680664;1937.06005859375;-1937.06005859375;0.0004072282843443812;9799200.0;46224000.0;0.0;0.0;6.0;43.0;49;0.5
0;1971;53;1;0;60;-2233.6612611658434;-151888.96575927734;-393902.240234375;242013.27447509766;196951.125;-196951.125;-2233.6612611658434;8263450.746268657;499478400.0;0.0;1.0;63.0;5.0;68;0.38
0;1959;65;0;1;55;-0.0004382288569341535;-0.02015852741897106;-22604.330169208348;22604.31001068093;7076.9599609375;-7076.9599609375;-0.0004382288569341535;9068160.0;64108800.0;0.0;0.0;6.0;40.0;46;0.5
0;1964;60;0;1;55;-1.3358698898683423;-61.45001493394375;-3515.369961127639;3453.919946193695;854.010009765625;-854.0;-1.3358698898683423;8737920.0;36374400.0;0.0;0.0;8.0;38.0;46;0.5
1;1953;71;0;1;60;-99.2699975829944;-4963.49987914972;-9484.76984336786;4521.26996421814;2958.419921875;-2958.419921875;-99.2699975829944;11538808.163265307;36374400.0;0.0;0.0;0.0;50.0;50;0.32
1;1973;51;1;0;65;-2012.487051351215;-136849.11949188262;-364049.3463595584;227200.22686767578;110400.0;-182024.703125;-2012.487051351215;8966256.71641791;417571200.0;0.0;1.0;45.0;23.0;68;0.38
0;1963;61;0;1;55;0.0015312273246355546;0.05971786566078663;-13806.140397338197;13806.200115203857;3729.6298828125;-3729.6201171875;0.0015312273246355546;9945094.736842105;94003200.0;0.0;0.0;4.0;35.0;39;0.5
0;1964;60;0;1;55;-45.181062145634215;-2123.509920844808;-4226.47986865975;2102.9699478149414;1434.3199462890625;-1434.3199462890625;-45.181062145634215;11613286.95652174;36374400.0;0.0;0.0;0.0;47.0;47;0.33
1;1959;65;0;1;60;-141.89739560697228;-7094.869780348614;-13557.619543379173;6462.749763030559;4228.77978515625;-4228.77978515625;-141.89739560697228;11538808.163265307;36374400.0;0.0;0.0;0.0;50.0;50;0.32
0;1968;56;1;0;60;-5979.115417861938;-179373.46253585815;-206258.2820968628;26884.81956100464;20819.099609375;-131703.203125;-5979.115417861938;6393600.0;32400000.0;0.0;0.0;0.0;30.0;30;0.12
0;1967;57;1;0;59;-1250.6013369943903;-108802.31631851196;-270069.04877090454;161266.73245239258;89224.0625;-130220.9765625;-1250.6013369943903;6298158.139534884;347155200.0;0.0;1.0;65.0;22.0;87;0.37
1;1956;68;0;1;60;0.0004820219048904994;0.030367380008101463;-29092.289541060105;29092.319908440113;3941.659912109375;-5573.27978515625;0.0004820219048904994;8099303.225806452;55555200.0;0.0;0.0;12.0;51.0;63;0.5
1;1960;64;0;1;61;-37.01939325215238;-1221.6399773210287;-2257.579967841506;1035.9399905204773;853.1799926757812;-853.1699829101562;-37.01939325215238;11747700.0;36374400.0;0.0;0.0;0.0;33.0;33;0.31
0;1967;57;1;0;59;-3030.227294457161;-178783.4103729725;-187735.71004092693;8952.299667954445;4570.02978515625;-16000.0;-3030.227294457161;3882041.379310345;24451200.0;0.0;0.0;0.0;59.0;59;0.05
0;1957;67;0;1;55;0.00019973497837781905;0.009986748918890953;-6306.670070776716;6306.680057525635;1977.1300048828125;-1977.1300048828125;0.00019973497837781905;9599216.326530611;64108800.0;0.0;0.0;6.0;44.0;50;0.5
1;1960;64;0;1;61;-117.7523969969526;-5887.61984984763;-11234.36979453452;5346.74994468689;3492.909912109375;-3492.89990234375;-117.7523969969526;11538808.163265307;36374400.0;0.0;0.0;0.0;50.0;50;0.32
0;1964;60;0;1;55;0.0008481151850546821;0.05003879591822624;-8864.080001372844;8864.130040168762;2013.1500244140625;-2013.1400146484375;0.0008481151850546821;8657875.862068966;36374400.0;0.0;0.0;8.0;51.0;59;0.5
0;1963;61;0;1;55;0.001489155328095849;0.09977340698242188;-34272.359729766846;34272.45950317383;5626.58984375;-5626.580078125;0.001489155328095849;5218036.363636364;108432000.0;0.0;0.0;12.0;55.0;67;0.5
0;1971;53;1;0;60;-1540.454747671293;-90886.83011260629;-190656.57668304443;99769.74657043815;75452.9765625;-75452.9765625;-1540.454747671293;4500248.275862069;26611200.0;0.0;0.0;18.0;41.0;59;0.34
0;1965;59;0;1;56;-138.07434922008628;-9527.130096185952;-10731.030082758516;1203.8999865725636;938.5;-1268.6300048828125;-138.07434922008628;8894117.647058824;35942400.0;0.0;0.0;0.0;69.0;69;0.1
0;1970;54;1;0;60;-2031.6495317911279;-134088.86909821443;-326851.10322174244;192762.234123528;109521.671875;-154890.859375;-2031.6495317911279;9383040.0;425606400.0;0.0;1.0;42.0;24.0;66;0.37
0;1967;57;1;0;59;-11147.391883869966;-167210.8782580495;-195637.15926390886;28426.281005859375;21408.7109375;-113877.578125;-11147.391883869966;15366857.142857142;36374400.0;0.0;0.0;0.0;15.0;15;0.13
0;1970;54;1;0;60;-869.5608537229773;-63477.942321777344;-169662.58251953125;106184.6401977539;62401.55078125;-82152.7421875;-869.5608537229773;7012800.0;347155200.0;0.0;1.0;69.0;4.0;73;0.38
0;1968;56;1;0;60;-13567.564679835852;-176378.34083786607;-210252.67146530747;33874.330627441406;25511.80078125;-142433.8125;-13567.564679835852;10159200.0;36374400.0;0.0;0.0;0.0;13.0;13;0.14
1;1959;65;0;1;60;0.0012776116503680007;0.06004774756729603;-14827.22010361962;14827.280151367188;3855.530029296875;-3855.530029296875;0.0012776116503680007;10916452.173913045;55555200.0;0.0;0.0;8.0;39.0;47;0.5
0;1964;60;0;1;55;-2.5431315104166665e-06;-6.866455078125e-05;-6748.159980773926;6748.159912109375;3176.2099609375;-3176.2099609375;-2.5431315104166665e-06;10706953.846153846;36374400.0;0.0;0.0;4.0;23.0;27;0.5
1;1959;65;0;1;60;0.0012724768031727185;0.06998622417449951;-9019.070058941841;9019.140045166016;2601.320068359375;-2601.320068359375;0.0012724768031727185;8715200.0;79056000.0;0.0;0.0;6.0;49.0;55;0.5
0;1974;50;1;0;60;-3563.4303152901784;-224496.10986328125;-546345.796875;321849.68701171875;171627.609375;-273172.90625;-3563.4303152901784;9250374.193548389;483408000.0;0.0;1.0;56.0;7.0;63;0.37
1;1954;70;0;1;60;0.001529546884390024;0.05965232849121094;-16053.210121154785;16053.269773483276;4926.509765625;-4926.5;0.001529546884390024;9892800.0;64108800.0;0.0;0.0;6.0;33.0;39;0.5
0;1971;53;1;0;60;-3546.7646742632987;-354676.46742632985;-783737.3380317986;429060.87060546875;136736.59375;-371795.71875;-3546.7646742632987;6785454.545454545;512611200.0;0.0;0.0;22.0;78.0;100;0.35
0;1962;62;0;1;55;0.0005216096576891447;0.0198211669921875;-10864.829971313477;10864.849792480469;2554.929931640625;-3061.840087890625;0.0005216096576891447;11841470.27027027;113011200.0;0.0;0.0;6.0;32.0;38;0.5
0;1958;66;0;1;55;0.0009030856643662308;0.059603653848171234;-20283.670277632773;20283.72988128662;3912.3798828125;-3912.3701171875;0.0009030856643662308;8218633.846153846;36374400.0;0.0;0.0;12.0;54.0;66;0.5
0;1967;57;1;0;59;-1510.8473919459752;-84607.45394897461;-203909.04516601562;119301.59121704102;72022.78125;-101954.5234375;-1510.8473919459752;10653905.454545453;512611200.0;0.0;1.0;51.0;5.0;56;0.37
0;1960;64;0;1;55;-0.06842922855560717;-2.6003106851130724;-24821.07043032907;24818.470119643956;8116.419921875;-8116.419921875;-0.06842922855560717;10160172.972972972;32400000.0;0.0;0.0;4.0;34.0;38;0.5
0;1957;67;0;1;55;-0.017800743928400135;-1.050243891775608;-22448.07043431513;22447.020190423355;6172.47998046875;-6172.47998046875;-0.017800743928400135;9748303.448275862;36374400.0;0.0;0.0;6.0;53.0;59;0.5
0;1969;55;1;0;60;-13592.838037857642;-176706.89449214935;-193919.59371089935;17212.69921875;17212.69921875;-96633.0625;-13592.838037857642;20779200.0;36374400.0;0.0;0.0;0.0;13.0;13;0.08
1;1959;65;0;1;60;-64.82857234137398;-1815.2000255584717;-3361.530017852783;1546.3299922943115;1253.1099853515625;-1253.0999755859375;-64.82857234137398;12761600.0;38102400.0;0.0;0.0;0.0;28.0;28;0.32
1;1966;58;1;0;65;-2212.2765456384172;-331841.4818457626;-375329.4114951156;43487.92964935303;18200.1796875;-14000.0;-2212.2765456384172;2876714.0939597315;26611200.0;0.0;0.0;0.0;150.0;150;0.1
0;1964;60;0;1;55;-133.9534117419545;-5492.0898814201355;-6359.039869308472;866.9499878883362;238.05999755859375;-1333.3299560546875;-133.9534117419545;8231760.0;36374400.0;0.0;0.0;0.0;41.0;41;0.12
0;1967;57;1;0;59;-5957.844650918716;-226398.0967349112;-262832.8467349112;36434.75;36434.75;-36434.73828125;-5957.844650918716;6872302.702702703;36374400.0;0.0;0.0;0.0;38.0;38;0.12
0;1964;60;0;1;55;0.0010847422982687535;0.04989814572036266;-5482.210038067773;5482.259936213493;1236.6099853515625;-1631.81005859375;0.0010847422982687535;9060480.0;36374400.0;0.0;0.0;6.0;40.0;46;0.5
0;1965;59;0;1;56;0.0012058142958016231;0.06993722915649414;-11243.509873867035;11243.579811096191;3590.409912109375;-3590.409912109375;0.0012058142958016231;8256505.263157895;47174400.0;0.0;0.0;6.0;52.0;58;0.5
0;1973;51;1;0;60;-10254.756469268352;-164076.10350829363;-336959.39617186785;172883.29266357422;112863.7109375;-112863.703125;-10254.756469268352;4083840.0;23760000.0;0.0;0.0;0.0;16.0;16;0.34
1;1969;55;1;0;65;-2080.212702717925;-185138.93054189533;-187309.4905699715;2170.560028076172;1692.1600341796875;-14511.4599609375;-2080.212702717925;4460400.0;31622400.0;0.0;0.0;0.0;89.0;89;0.01
0;1964;60;0;1;55;-0.2546666630854209;-7.639999892562628;-14.429999772459269;6.789999879896641;5.619999885559082;-5.619999885559082;-0.2546666630854209;12962979.310344828;36374400.0;0.0;0.0;0.0;30.0;30;0.32
1;1968;56;1;0;65;-4503.340242011272;-166623.58895441703;-216337.18082949333;49713.591875076294;49707.671875;-49707.66015625;-4503.340242011272;5462400.0;23673600.0;0.0;0.0;0.0;37.0;37;0.19
0;1962;62;0;1;55;-0.03839205681080265;-2.1499551814049482;-11255.350045196712;11253.200090015307;3536.280029296875;-3536.280029296875;-0.03839205681080265;10280029.09090909;36374400.0;0.0;0.0;4.0;52.0;56;0.5
1;1956;68;0;1;60;0.001194140315055847;0.02985350787639618;-20065.259965971112;20065.28981947899;4952.83984375;-4952.83984375;0.001194140315055847;11613600.0;47779200.0;0.0;0.0;6.0;19.0;25;0.5
0;1958;66;0;1;55;-29.703035700001887;-1663.3699992001057;-1873.5699961483479;210.1999969482422;163.8699951171875;-493.2300109863281;-29.703035700001887;9719214.545454547;35942400.0;0.0;0.0;0.0;56.0;56;0.1
0;1958;66;0;1;55;0.0011589541338766233;0.18079684488475323;-123784.98949195631;123785.1702888012;21333.330078125;-21333.330078125;0.0011589541338766233;3239721.2903225804;32400000.0;0.0;0.0;22.0;134.0;156;0.5
0;1970;54;1;0;60;-1410.6425862379476;-100155.62362289429;-246608.68133163452;146453.05770874023;82504.546875;-122196.6015625;-1410.6425862379476;8114194.285714286;483580800.0;0.0;1.0;58.0;13.0;71;0.37
1;1963;61;1;0;65;-1860.1795786531347;-353434.1199440956;-355779.62000513077;2345.5000610351562;1828.5400390625;-12560.5302734375;-1860.1795786531347;3005714.2857142854;31622400.0;0.0;0.0;0.0;190.0;190;0.01
1;1956;68;0;1;60;0.0006596500936307405;0.05013340711593628;-6109.250127211213;6109.300260618329;2098.610107421875;-2098.610107421875;0.0006596500936307405;5671296.0;38102400.0;0.0;0.0;6.0;70.0;76;0.5
1;1968;56;1;0;65;-4652.2687209202695;-241917.973487854;-256724.06308746338;14806.089599609375;11542.76953125;-18897.080078125;-4652.2687209202695;8045364.705882353;31622400.0;0.0;0.0;0.0;52.0;52;0.05
0;1969;55;1;0;60;-2214.7158227579293;-166103.68670684472;-392062.9453054778;225959.2585986331;123763.5703125;-196031.484375;-2214.7158227579293;8021189.189189189;408499200.0;0.0;1.0;48.0;27.0;75;0.37
1;1974;50;1;0;65;-5959.575158467347;-131110.65348628163;-156291.11301997304;25180.459533691406;18964.1796875;-82064.8125;-5959.575158467347;8557714.285714285;36374400.0;0.0;0.0;0.0;22.0;22;0.14
0;1968;56;1;0;60;-1354.147238366398;-109685.92630767822;-141455.79627227783;31769.86996459961;574.280029296875;-78971.2265625;-1354.147238366398;6705720.0;404697600.0;0.0;1.0;61.0;20.0;81;0.18
1;1967;57;1;0;65;-4035.539727401733;-161421.58909606934;-170298.2392425537;8876.650146484375;5432.91015625;-12847.1904296875;-4035.539727401733;8706461.538461538;31536000.0;0.0;0.0;0.0;40.0;40;0.05
0;1967;57;1;0;59;-14256.073060187426;-156816.8036620617;-174237.0243651867;17420.220703125;17420.220703125;-114498.84375;-14256.073060187426;18161280.0;31622400.0;0.0;0.0;0.0;11.0;11;0.09
1;1955;69;0;1;60;0.0009933223575353623;0.04966611787676811;-21311.00046281889;21311.050128936768;5295.27001953125;-5295.27001953125;0.0009933223575353623;10248097.959183674;46224000.0;0.0;0.0;6.0;44.0;50;0.5
0;1971;53;1;0;60;-3539.77645745916;-247784.35202214122;-548632.067171067;300847.7151489258;120833.5390625;-259671.953125;-3539.77645745916;9828313.04347826;512611200.0;0.0;0.0;20.0;50.0;70;0.35
0;1969;55;1;0;60;-1302.8285165640025;-84683.85357666016;-212973.67309570312;128289.81951904297;70346.859375;-106486.84375;-1302.8285165640025;8823600.0;483408000.0;0.0;1.0;59.0;6.0;65;0.38
0;1958;66;0;1;55;-0.45840960470112885;-20.17002260684967;-5257.669961571693;5237.499938964844;2042.1099853515625;-2042.1099853515625;-0.45840960470112885;10944669.76744186;256867200.0;0.0;0.0;6.0;38.0;44;0.5
0;1969;55;1;0;60;-3245.022108691243;-168741.14965194464;-173395.23973983526;4654.090087890625;3628.31005859375;-14930.6796875;-3245.022108691243;7276235.294117647;31622400.0;0.0;0.0;0.0;52.0;52;0.03
0;1970;54;1;0;60;-2603.918914794922;-151027.29705810547;-363384.4221191406;212357.12506103516;122188.5234375;-181692.21875;-2603.918914794922;10278568.421052633;483408000.0;0.0;1.0;51.0;7.0;58;0.37
0;1967;57;1;0;59;-947.8775965234507;-87204.73888015747;-111122.6090888977;23917.870208740234;432.20001220703125;-22970.119140625;-947.8775965234507;5895138.461538462;340934400.0;0.0;1.0;61.0;31.0;92;0.18
0;1969;55;1;0;60;-6405.391290664673;-204972.52130126953;-465554.056640625;260581.53533935547;149976.078125;-224125.953125;-6405.391290664673;21078812.90322581;575424000.0;0.0;1.0;25.0;7.0;32;0.36
0;1965;59;0;1;56;-16.80433311065038;-504.1299933195114;-947.7500044107437;443.6200110912323;368.20001220703125;-368.19000244140625;-16.80433311065038;12962979.310344828;36374400.0;0.0;0.0;0.0;30.0;30;0.32
1;1960;64;0;1;61;0.0008358425564236111;0.03009033203125;-22119.27020263672;22119.30029296875;8722.6201171875;-8722.6201171875;0.0008358425564236111;10432182.857142858;42508800.0;0.0;0.0;4.0;32.0;36;0.5
0;1968;56;1;0;60;-2812.500691431395;-320625.078823179;-537914.7833519876;217289.7045288086;77333.328125;-122405.5;-2812.500691431395;6004417.699115044;512611200.0;0.0;0.0;32.0;82.0;114;0.29
1;1964;60;1;0;65;-2004.483104430806;-162363.13145889528;-177106.311363684;14743.179904788733;7404.6298828125;-17333.330078125;-2004.483104430806;3909600.0;36374400.0;0.0;0.0;0.0;81.0;81;0.08
1;1960;64;0;1;61;-331.1620634460055;-11259.510157164186;-14973.43012785539;3713.919970691204;2616.43994140625;-6830.68017578125;-331.1620634460055;12355200.0;36374400.0;0.0;0.0;0.0;34.0;34;0.2
0;1963;61;0;1;55;-234.82535318059976;-10097.49018676579;-17339.880373075604;7242.390186309814;5691.16015625;-5691.16015625;-234.82535318059976;11199085.714285715;36374400.0;0.0;0.0;0.0;43.0;43;0.29
0;1967;57;1;0;59;-3336.5331218987703;-213538.1198015213;-228522.77946949005;14984.65966796875;11681.9697265625;-16163.4697265625;-3336.5331218987703;6012342.857142857;31622400.0;0.0;0.0;0.0;64.0;64;0.06
0;1967;57;1;0;59;-4833.118997118412;-188491.64088761806;-214836.61134660244;26344.970458984375;22403.310546875;-22403.30078125;-4833.118997118412;7650947.368421053;36374400.0;0.0;0.0;0.0;39.0;39;0.11
0;1968;56;1;0;60;-3823.742905429431;-160597.20202803612;-185808.71179366112;25211.509765625;16809.169921875;-17098.640625;-3823.742905429431;11478556.097560976;39657600.0;0.0;0.0;0.0;42.0;42;0.12
1;1957;67;0;1;60;-10.013305135994903;-1211.6099214553833;-16344.02972126007;15132.419799804688;1906.719970703125;-2232.429931640625;-10.013305135994903;3922560.0;35942400.0;0.0;0.0;12.0;109.0;121;0.48
1;1967;57;1;0;65;-2090.5866964588995;-144250.48205566406;-369396.06787109375;225145.5858154297;184698.046875;-184698.046875;-2090.5866964588995;8141929.411764706;470275200.0;0.0;1.0;63.0;6.0;69;0.38
